loc,v(g),ev(g),iv(g),defects
10,7,7,7,0
11,1,1,1,0
4,1,1,1,0
9,1,1,1,0
6,1,1,1,0
1,1,1,1,0
1,1,1,1,0
1,1,1,1,0
1,1,1,1,0
1,1,1,1,0
4,1,1,1,0
4,1,1,1,0
9,4,3,1,0
11,1,1,1,0
14,2,1,2,0
13,2,1,2,0
126,17,1,13,0
24,1,1,1,0
139,17,5,11,0
11,3,3,2,0
4,1,1,1,0
12,3,3,2,0
7,1,1,1,0
30,1,1,1,0
16,3,1,2,0
29,1,1,1,0
16,3,1,2,0
11,2,1,2,0
7,1,1,1,0
7,1,1,1,0
17,1,1,1,0
77,9,1,9,0
14,2,1,2,0
14,2,1,2,0
14,2,1,2,0
13,2,1,2,0
16,2,1,2,0
15,2,1,2,0
13,2,1,2,0
13,2,1,2,0
13,2,1,2,0
13,2,1,2,0
17,2,1,2,0
38,3,1,3,0
45,8,8,3,0
19,2,1,2,0
71,12,12,7,0
27,4,1,4,0
39,4,1,4,0
19,2,1,2,0
40,4,1,4,0
11,2,1,2,0
21,3,1,3,0
19,3,1,3,0
34,4,1,4,0
14,2,1,2,0
59,6,1,6,0
64,7,1,7,0
46,5,1,5,0
22,3,1,3,0
14,2,1,2,0
28,4,1,3,0
16,2,1,2,0
21,3,1,3,0
53,7,6,6,0
23,2,1,2,0
17,3,1,2,0
20,3,1,3,0
13,2,1,2,0
14,2,1,2,0
33,5,1,4,0
61,7,1,7,0
17,2,1,2,0
5,2,1,2,0
19,2,1,2,0
14,2,1,2,0
14,2,1,2,0
13,2,1,2,0
13,2,1,2,0
17,2,1,2,0
49,5,1,4,0
14,2,1,2,0
21,3,1,2,0
19,1,1,1,0
23,4,1,3,0
15,2,1,2,0
33,5,1,5,0
10,4,1,2,0
46,6,1,4,0
16,2,1,2,0
53,6,1,6,0
52,5,1,5,0
43,5,1,5,0
35,4,1,3,0
51,8,1,6,0
19,1,1,1,0
14,2,1,2,0
45,5,4,3,0
19,1,1,1,0
45,4,1,4,0
44,3,1,3,0
84,8,7,5,0
32,4,1,4,0
49,6,1,6,0
23,2,1,2,0
23,3,1,3,0
20,2,1,2,0
32,4,1,4,0
49,6,1,6,0
23,2,1,2,0
22,3,1,3,0
16,2,1,2,0
39,5,1,4,0
25,3,1,3,0
32,4,1,4,0
32,4,1,3,0
57,6,5,5,0
37,5,5,4,0
46,5,1,5,0
52,6,1,6,0
30,3,1,3,0
15,2,1,2,0
42,4,1,4,0
46,5,1,5,0
41,5,1,5,0
32,4,1,3,0
53,8,1,7,0
32,3,1,3,0
50,3,1,3,0
19,2,1,2,0
21,2,1,2,0
32,4,1,4,0
15,2,1,2,0
33,3,1,3,0
13,2,1,2,0
13,2,1,1,0
13,2,1,2,0
82,7,1,7,0
17,2,1,2,0
29,3,1,2,0
31,3,1,2,0
22,2,1,2,0
40,2,1,2,0
14,2,1,2,0
24,7,6,6,0
5,2,1,1,0
5,2,1,1,0
38,3,1,2,0
14,2,1,2,0
17,2,1,2,0
14,2,1,2,0
17,2,1,2,0
38,2,1,2,0
20,2,1,2,0
25,2,1,2,0
92,10,8,7,0
57,9,3,6,0
20,4,1,3,0
35,6,1,3,0
19,6,6,6,0
13,4,4,4,0
17,2,1,1,0
16,5,5,1,0
12,3,3,1,0
27,7,7,7,0
11,2,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
12,1,1,1,0
4,1,1,1,0
5,1,1,1,0
31,6,3,4,0
7,1,1,1,0
5,1,1,1,0
2,1,1,1,0
35,6,5,3,0
42,4,1,4,0
8,1,1,1,0
6,1,1,1,0
53,7,1,7,0
8,1,1,1,0
29,4,4,3,0
32,4,4,3,0
31,4,4,3,0
6,1,1,1,0
7,1,1,1,0
4,1,1,1,0
4,1,1,1,0
9,1,1,1,0
37,5,3,1,0
18,6,3,4,0
10,1,1,1,0
19,3,1,2,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
9,2,1,2,0
142,38,31,4,0
141,38,31,4,0
163,40,31,7,0
34,4,1,3,0
84,18,16,2,0
49,5,1,3,0
65,8,8,5,0
84,18,16,2,0
84,18,16,2,0
149,35,11,10,0
7,2,1,2,0
43,17,14,8,0
10,1,1,1,0
39,17,14,8,0
60,25,21,9,0
36,9,4,7,0
54,10,3,8,0
15,4,1,2,0
22,5,1,4,0
17,3,1,2,0
85,24,6,16,0
23,9,8,5,0
17,3,1,3,0
9,1,1,1,0
32,3,1,2,0
41,2,1,2,0
109,16,9,5,0
50,4,3,3,0
66,10,5,3,0
53,3,1,2,0
24,6,1,2,0
29,8,8,3,0
18,5,5,1,0
17,4,4,3,0
36,8,6,3,0
15,2,1,1,0
4,1,1,1,0
31,5,5,2,0
6,2,1,2,0
18,3,1,3,0
22,5,1,1,0
22,5,1,1,0
43,11,1,1,0
21,2,1,1,0
51,11,1,2,0
19,8,3,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
10,3,1,1,0
38,6,1,2,0
66,8,1,8,0
25,6,4,1,0
18,2,1,2,0
11,2,1,1,0
4,1,1,1,0
12,2,1,2,0
41,7,1,2,0
35,2,1,2,0
20,1,1,1,0
22,3,1,3,0
55,1,1,1,0
17,1,1,1,0
4,1,1,1,0
148,16,16,16,0
18,2,1,2,0
68,9,1,9,0
107,1,1,1,0
49,15,1,5,0
24,3,1,3,0
6,1,1,1,0
14,1,1,1,0
20,4,1,1,0
13,3,1,2,0
15,3,1,2,0
11,2,1,1,0
24,2,1,1,0
8,1,1,1,0
4,1,1,1,0
31,1,1,1,0
8,3,3,2,0
17,2,1,1,0
14,1,1,1,0
14,2,1,2,0
16,3,1,3,0
7,1,1,1,0
7,1,1,1,0
17,2,1,2,0
17,2,1,2,0
12,4,3,2,0
13,2,1,2,0
147,13,5,12,0
23,1,1,1,0
39,2,1,2,0
31,2,1,1,0
41,4,1,3,0
78,1,1,1,0
41,2,1,1,0
13,1,1,1,0
28,3,1,3,0
4,1,1,1,0
24,1,1,1,0
5,1,1,1,0
45,4,1,1,0
12,2,1,1,0
26,3,1,2,0
16,1,1,1,0
5,1,1,1,0
8,1,1,1,0
26,1,1,1,0
17,2,1,1,0
215,19,7,14,0
10,2,1,1,0
10,2,1,1,0
31,6,5,2,0
73,2,1,1,0
66,6,1,5,0
66,6,1,5,0
66,6,1,5,0
6,1,1,1,0
4,1,1,1,0
22,1,1,1,0
39,3,1,1,0
47,9,1,2,0
89,4,1,4,0
133,4,1,4,0
7,1,1,1,0
5,1,1,1,0
16,1,1,1,0
7,1,1,1,0
8,1,1,1,0
37,7,1,4,0
19,1,1,1,0
9,2,1,1,0
48,8,3,7,0
8,1,1,1,0
4,1,1,1,0
9,2,1,2,0
6,2,1,1,0
7,1,1,1,0
5,1,1,1,0
27,1,1,1,0
27,1,1,1,0
7,1,1,1,0
8,2,1,1,0
7,1,1,1,0
7,1,1,1,0
8,2,1,1,0
4,1,1,1,0
4,1,1,1,0
7,1,1,1,0
19,2,1,2,0
272,23,4,15,0
10,1,1,1,0
19,2,1,1,0
19,1,1,1,0
17,1,1,1,0
7,1,1,1,0
14,3,1,3,0
16,5,1,5,0
28,3,1,1,0
18,2,1,2,0
33,5,1,1,0
39,3,1,2,0
81,4,1,3,0
12,1,1,1,0
14,2,1,1,0
11,2,1,2,0
8,1,1,1,0
213,1,1,1,0
24,1,1,1,0
8,1,1,1,0
141,3,1,3,0
20,4,1,1,0
14,1,1,1,0
6,1,1,1,0
14,1,1,1,0
16,1,1,1,0
27,2,1,2,0
382,11,1,11,0
30,1,1,1,0
10,2,1,1,0
6,1,1,1,0
34,3,1,2,0
34,3,1,2,0
34,3,1,2,0
22,1,1,1,0
18,1,1,1,0
42,4,1,2,0
31,3,1,2,0
33,4,1,2,0
26,3,1,1,0
32,3,1,3,0
57,4,1,4,0
5,1,1,1,0
14,2,1,2,0
70,15,12,13,0
5,1,1,1,0
67,3,1,3,0
8,2,1,2,0
80,8,1,4,0
53,11,9,9,0
11,2,1,2,0
4,1,1,1,0
126,19,11,14,0
89,17,14,10,0
129,23,11,17,0
33,2,1,2,0
26,4,1,4,0
23,2,1,2,0
7,1,1,1,0
7,1,1,1,0
29,4,1,3,0
41,7,1,4,0
72,13,8,12,0
37,4,1,4,0
27,3,1,1,0
41,8,6,5,0
50,4,3,3,0
38,6,5,2,0
42,7,6,2,0
52,3,1,3,0
18,4,1,1,0
157,10,1,8,0
30,4,1,2,0
7,1,1,1,0
27,3,1,3,0
19,3,1,1,0
192,21,20,9,0
23,5,1,2,0
263,17,9,9,0
312,62,57,31,0
38,8,5,1,0
11,2,1,2,0
58,4,4,2,0
11,2,1,1,0
58,10,6,5,0
56,7,5,4,0
11,1,1,1,0
28,5,1,5,0
52,16,11,8,0
10,2,1,1,0
16,3,3,3,0
10,3,3,2,0
47,6,4,5,0
46,6,4,5,0
62,10,9,3,0
54,9,8,3,0
7,2,1,1,0
8,2,1,1,0
67,15,14,1,0
86,16,16,5,0
15,8,8,1,0
146,12,12,6,0
67,6,3,4,0
47,5,3,3,0
7,2,1,1,0
42,9,9,7,0
37,10,10,5,0
14,2,1,1,0
17,6,4,4,0
21,4,1,1,0
21,2,1,1,0
5,2,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
11,2,1,1,0
7,2,1,1,0
4,1,1,1,0
4,1,1,1,0
20,6,5,1,0
12,3,3,1,0
15,3,3,1,0
12,2,1,1,0
24,4,1,3,0
4,1,1,1,0
4,1,1,1,0
15,3,3,1,0
5,1,1,1,0
19,6,6,4,0
20,3,1,2,0
8,1,1,1,0
15,7,7,1,0
12,4,4,1,0
12,2,1,1,0
17,21,21,7,0
7,4,4,4,0
13,2,1,2,0
33,3,1,2,0
5,1,1,1,0
4,1,1,1,0
24,5,5,3,0
25,7,7,2,0
20,3,1,2,0
33,3,1,2,0
4,1,1,1,0
27,2,1,1,0
12,4,4,2,0
11,3,3,2,0
4,1,1,1,0
14,3,3,2,0
4,1,1,1,0
31,13,13,2,0
5,2,1,1,0
20,3,1,2,0
13,1,1,1,0
7,4,4,4,0
13,2,1,2,0
150,14,5,9,0
7,2,1,1,0
16,8,8,7,0
13,3,3,1,0
13,3,3,1,0
15,4,3,1,0
13,3,3,1,0
24,7,7,1,0
13,3,3,1,0
14,2,1,1,0
12,2,1,1,0
80,11,7,9,0
12,2,1,2,0
49,14,6,4,0
30,9,9,1,0
13,4,4,1,0
4,1,1,1,0
48,5,1,5,0
14,2,1,1,0
32,11,9,4,0
38,11,9,6,0
32,11,9,4,0
38,9,1,4,0
55,6,1,6,0
13,4,1,1,0
4,1,1,1,0
11,2,1,1,0
15,3,1,1,0
15,3,1,1,0
11,2,1,1,0
42,20,18,7,0
14,2,1,1,0
20,4,4,3,0
18,2,1,1,0
38,11,1,4,0
40,19,18,10,0
12,2,1,2,0
89,9,1,4,0
22,2,1,2,0
34,4,1,4,0
32,4,4,4,0
28,2,1,2,0
26,2,1,2,0
43,1,1,1,0
14,1,1,1,0
15,1,1,1,0
59,4,1,4,0
5,1,1,1,0
5,1,1,1,0
15,3,1,2,0
17,3,3,2,0
9,1,1,1,0
9,1,1,1,0
74,8,8,5,0
63,8,8,5,0
10,1,1,1,0
143,16,7,14,0
19,2,1,1,0
62,6,4,5,0
223,27,1,27,0
74,6,4,4,0
79,6,1,6,0
18,2,1,2,0
9,2,1,2,0
10,2,1,2,0
72,13,11,8,0
34,2,1,2,0
17,2,1,2,0
123,27,15,7,0
12,2,1,2,0
12,2,1,2,0
22,7,5,4,0
13,3,1,2,0
24,5,1,5,0
11,2,1,2,0
23,5,1,5,0
26,6,3,5,0
18,6,5,3,0
25,6,1,6,0
15,6,5,3,0
17,8,7,4,0
33,10,1,7,0
15,6,5,3,0
77,14,1,4,0
22,7,5,4,0
13,3,1,2,0
12,4,1,2,0
40,10,4,10,0
59,10,4,10,0
4,1,1,1,0
8,2,1,2,0
10,1,1,1,0
47,12,4,5,0
17,2,1,2,0
12,1,1,1,0
21,3,1,3,0
11,3,1,3,0
91,23,15,14,0
9,4,3,1,0
45,12,6,3,0
34,5,5,2,0
74,16,8,7,0
95,16,8,7,0
11,1,1,1,0
13,2,1,2,0
16,2,1,2,0
16,2,1,2,0
26,3,1,3,0
28,5,3,3,0
17,4,1,1,0
12,2,1,2,0
12,2,1,2,0
19,2,1,2,0
16,2,1,2,0
55,5,1,5,0
77,8,1,8,0
106,23,1,5,0
15,3,1,3,0
33,4,3,3,0
44,6,1,2,0
38,7,1,7,0
5,1,1,1,0
17,2,1,2,0
19,2,1,2,0
19,3,1,3,0
32,5,1,5,0
9,2,1,2,0
26,3,1,3,0
52,6,1,6,0
47,8,1,2,0
7,1,1,1,0
4,1,1,1,0
55,4,1,2,0
45,4,1,2,0
75,6,1,3,0
86,10,5,6,0
29,3,3,2,0
124,12,5,7,0
30,3,3,2,0
45,4,1,2,0
50,11,1,11,0
30,4,1,4,0
117,6,1,4,0
7,1,1,1,0
7,1,1,1,0
7,1,1,1,0
7,1,1,1,0
7,1,1,1,0
176,24,3,23,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
36,3,1,3,0
57,20,19,3,0
10,5,4,2,0
140,39,36,19,0
14,3,1,1,0
66,11,7,3,0
49,9,7,2,0
27,4,1,3,0
50,6,1,5,0
14,2,1,2,0
22,4,3,3,0
26,4,4,3,0
10,2,1,2,0
19,3,1,2,0
48,12,7,6,0
51,12,5,8,0
61,16,5,10,0
84,18,3,8,0
17,6,6,3,0
17,6,6,3,0
23,9,8,5,0
31,11,11,1,0
7,1,1,1,0
91,13,8,5,0
26,9,1,7,0
22,7,6,4,0
11,2,1,2,0
22,9,1,7,0
45,11,1,8,0
36,9,4,7,0
18,6,5,3,0
54,10,3,8,0
15,6,5,3,0
15,3,3,1,0
15,3,3,1,0
15,4,1,2,0
62,3,1,1,0
21,7,6,4,0
58,15,1,12,0
43,12,8,7,0
23,16,12,6,0
18,4,1,4,0
22,5,1,4,0
22,5,1,4,0
14,4,1,2,0
26,4,1,2,0
83,6,4,1,0
18,3,1,3,0
7,2,1,1,0
85,24,6,16,0
15,6,5,3,0
8,1,1,1,0
39,6,1,6,0
48,5,1,1,0
36,5,1,1,0
70,6,1,4,0
12,3,3,1,0
86,11,11,6,0
136,13,11,6,0
22,3,1,1,0
23,9,8,5,0
29,12,4,4,0
17,1,1,1,0
17,3,1,3,0
166,35,9,25,0
9,1,1,1,0
66,1,1,1,0
4,1,1,1,0
26,2,1,2,0
58,7,1,5,0
41,5,1,5,0
36,7,1,4,0
9,1,1,1,0
35,6,5,4,0
61,7,6,5,0
30,2,1,2,0
35,3,1,3,0
35,9,6,6,0
37,13,5,2,0
33,6,1,4,0
11,1,1,1,0
36,3,1,2,0
29,5,1,2,0
4,1,1,1,0
18,5,1,3,0
20,5,1,3,0
11,1,1,1,0
4,1,1,1,0
44,13,1,1,0
14,3,1,1,0
23,10,10,1,0
23,10,10,1,0
51,4,1,4,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
18,3,1,1,0
27,2,1,2,0
4,1,1,1,0
4,1,1,1,0
32,5,3,3,0
35,10,1,1,0
35,10,1,1,0
45,11,1,1,0
45,11,1,1,0
24,4,1,2,0
32,9,1,1,0
55,7,3,5,0
44,13,1,1,0
5,1,1,1,0
24,2,1,2,0
11,4,3,1,0
10,4,3,1,0
45,10,6,1,0
6,1,1,1,0
124,39,10,4,0
4,1,1,1,0
4,1,1,1,0
28,3,1,3,0
74,12,1,12,0
17,4,1,1,0
22,2,1,2,0
4,1,1,1,0
6,2,1,1,0
34,7,6,6,0
23,4,1,2,0
23,8,7,2,0
36,11,8,4,0
31,4,3,3,0
13,3,3,1,0
7,1,1,1,0
12,7,7,1,0
35,11,4,4,0
7,1,1,1,0
12,7,7,1,0
8,1,1,1,0
12,6,6,1,0
48,14,11,3,0
31,9,6,3,0
29,8,8,3,0
52,13,9,4,0
17,3,1,1,0
29,9,8,2,0
15,6,5,3,0
7,1,1,1,0
62,8,1,8,0
17,3,1,2,0
30,7,5,3,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
12,1,1,1,0
14,4,1,2,0
26,3,1,3,0
5,1,1,1,0
97,13,5,3,0
39,6,1,5,0
15,2,1,2,0
13,2,1,2,0
36,3,1,2,0
58,3,1,3,0
4,1,1,1,0
69,6,1,5,0
49,6,1,4,0
86,32,1,32,0
27,9,1,5,0
29,3,1,3,0
7,1,1,1,0
27,9,3,4,0
8,1,1,1,0
34,5,1,1,0
26,4,1,3,0
18,3,1,2,0
23,5,1,1,0
7,1,1,1,0
11,5,3,3,0
19,4,1,4,0
19,1,1,1,0
56,10,9,7,0
40,6,4,3,0
21,2,1,1,0
21,3,1,2,0
24,2,1,1,0
26,4,1,2,0
25,2,1,1,0
15,5,5,1,0
9,3,3,3,0
22,5,5,3,0
8,1,1,1,0
19,6,3,4,0
7,1,1,1,0
6,2,1,1,0
9,3,1,1,0
6,1,1,1,0
7,1,1,1,0
4,1,1,1,0
246,15,5,4,0
26,3,3,2,0
32,11,8,7,0
7,1,1,1,0
11,2,1,1,0
131,13,10,7,0
7,2,1,2,0
32,3,1,3,0
19,3,3,1,0
18,5,5,3,0
19,3,3,2,0
17,5,5,2,0
36,19,19,10,0
120,29,9,11,0
123,26,7,6,0
161,38,9,7,0
235,63,51,34,0
224,40,32,27,0
223,67,51,30,0
19,2,1,2,0
86,3,1,3,0
212,9,1,6,0
87,14,1,11,0
138,16,5,16,0
10,1,1,1,0
10,1,1,1,0
31,6,1,4,0
4,1,1,1,0
28,2,1,1,0
9,1,1,1,0
9,1,1,1,0
45,5,4,3,0
23,3,1,3,0
13,2,1,2,0
27,5,1,5,0
4,1,1,1,0
4,1,1,1,0
32,5,3,1,0
119,33,19,12,0
4,1,1,1,0
28,2,1,1,0
4,1,1,1,0
9,2,1,2,0
109,19,14,4,0
21,5,1,2,0
24,6,1,2,0
35,9,5,7,0
6,1,1,1,0
35,9,4,3,0
24,6,1,3,0
11,2,1,1,0
5,1,1,1,0
49,8,4,8,0
19,3,1,3,0
33,12,8,7,0
34,8,5,6,0
38,10,6,6,0
22,12,10,5,0
36,6,1,1,0
24,5,5,2,0
7,2,1,2,0
52,6,1,3,0
30,5,1,2,0
41,6,1,3,0
79,10,3,2,0
17,2,1,1,0
18,2,1,1,0
83,12,4,6,0
14,2,1,2,0
15,5,3,1,0
11,2,1,1,0
9,2,1,1,0
20,6,1,5,0
9,1,1,1,0
11,1,1,1,0
12,2,1,2,0
12,2,1,2,0
4,1,1,1,0
16,2,1,2,0
24,3,1,3,0
81,21,7,12,0
12,1,1,1,0
20,7,3,1,0
20,4,1,1,0
9,2,1,2,0
12,4,4,1,0
11,2,1,1,0
4,1,1,1,0
27,6,1,3,0
18,5,1,1,0
10,1,1,1,0
11,1,1,1,0
42,15,10,7,0
15,2,1,2,0
17,5,3,1,0
14,4,3,1,0
39,6,1,1,0
39,6,1,1,0
27,6,1,3,0
2,1,1,1,0
13,3,1,2,0
4,1,1,1,0
26,6,5,2,0
15,2,1,2,0
10,3,3,3,0
25,5,3,2,0
24,7,7,3,0
97,14,5,5,0
41,6,6,3,0
40,6,6,3,0
53,6,6,4,0
19,2,1,2,0
19,2,1,2,0
19,2,1,2,0
59,5,1,5,0
4,1,1,1,0
93,7,4,4,0
19,4,4,2,0
33,8,4,1,0
46,3,1,3,0
30,3,3,2,0
18,2,1,2,0
21,2,1,2,0
21,3,1,3,0
61,5,1,5,0
51,5,1,5,0
19,2,1,2,0
14,2,1,2,0
16,2,1,2,0
16,2,1,2,0
22,2,1,2,0
19,2,1,2,0
6,2,1,2,0
96,5,1,5,0
88,7,3,7,0
6,1,1,1,0
6,1,1,1,0
6,1,1,1,0
15,1,1,1,0
15,1,1,1,0
15,1,1,1,0
16,1,1,1,0
16,1,1,1,0
16,1,1,1,0
23,4,1,4,0
12,2,1,2,0
55,4,1,4,0
50,4,1,4,0
62,3,1,3,0
21,3,1,3,0
8,2,1,2,0
19,2,1,2,0
17,3,1,3,0
34,5,1,5,0
63,10,5,9,0
26,2,1,2,0
19,2,1,2,0
19,3,1,2,0
27,2,1,1,0
30,1,1,1,0
24,1,1,1,0
5,1,1,1,0
7,1,1,1,0
6,1,1,1,0
26,2,1,1,0
5,1,1,1,0
20,5,4,3,0
6,1,1,1,0
10,1,1,1,0
5,1,1,1,0
18,7,1,7,0
4,1,1,1,0
6,1,1,1,0
5,1,1,1,0
7,2,1,2,0
5,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
7,2,1,2,0
7,2,1,2,0
60,14,9,6,0
37,4,1,4,0
12,2,1,2,0
8,2,1,2,0
12,2,1,2,0
6,1,1,1,0
11,3,3,2,0
8,3,3,2,0
4,1,1,1,0
5,1,1,1,0
7,2,1,2,0
16,3,3,3,0
9,2,1,2,0
18,3,3,2,0
10,2,1,2,0
8,2,1,2,0
9,2,1,2,0
8,2,1,1,0
9,3,3,3,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
15,2,1,2,0
37,4,1,4,0
11,1,1,1,0
8,1,1,1,0
6,1,1,1,0
34,6,6,5,0
4,1,1,1,0
4,1,1,1,0
6,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
6,1,1,1,0
7,1,1,1,0
5,1,1,1,0
5,1,1,1,0
10,3,1,2,0
11,2,1,2,0
21,4,1,4,0
89,14,4,12,0
35,9,1,2,0
59,9,1,2,0
21,3,1,3,0
16,2,1,2,0
15,2,1,2,0
15,2,1,2,0
10,2,1,2,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
18,3,3,2,0
4,1,1,1,0
17,2,1,2,0
15,2,1,2,0
15,2,1,2,0
26,4,4,3,0
26,4,4,3,0
26,4,4,3,0
18,2,1,2,0
46,7,3,5,0
45,4,1,3,0
4,1,1,1,0
18,2,1,2,0
12,2,1,2,0
23,4,3,2,0
16,3,3,2,0
15,3,3,2,0
29,6,6,3,0
5,1,1,1,0
5,1,1,1,0
18,3,3,2,0
4,1,1,1,0
9,2,1,1,0
70,10,1,4,0
48,8,6,6,0
534,44,17,21,0
14,2,1,2,0
40,6,1,1,0
7,1,1,1,0
47,6,4,2,0
19,4,1,3,0
9,3,1,1,0
81,8,6,4,0
31,4,4,2,0
57,8,6,3,0
45,14,11,3,0
17,2,1,1,0
4,1,1,1,0
25,2,1,2,0
44,10,9,6,0
51,7,7,4,0
28,6,5,2,0
27,5,4,2,0
29,6,6,1,0
25,5,5,1,0
84,15,10,5,0
34,5,1,5,0
4,2,1,1,0
11,2,1,1,0
22,6,5,6,0
4,1,1,1,0
61,1,1,1,0
143,15,1,14,0
30,2,1,2,0
11,1,1,1,0
10,1,1,1,0
21,2,1,2,0
51,2,1,1,0
16,1,1,1,0
42,2,1,2,0
52,2,1,2,0
42,2,1,2,0
47,2,1,2,0
52,2,1,2,0
4,1,1,1,0
21,4,1,4,0
18,2,1,2,0
13,2,1,2,0
27,2,1,2,0
4,1,1,1,0
4,1,1,1,0
14,3,1,2,0
8,1,1,1,0
105,6,1,6,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
13,2,1,1,0
4,1,1,1,0
24,4,3,2,0
44,7,1,7,0
88,12,10,12,0
41,4,3,3,0
57,10,3,7,0
4,1,1,1,0
21,4,4,4,0
17,3,1,1,0
34,5,1,4,0
20,2,1,2,0
40,6,5,1,0
26,6,5,6,0
95,11,6,8,0
16,2,1,2,0
32,4,1,4,0
15,1,1,1,0
14,1,1,1,0
58,8,8,8,0
172,32,20,15,0
11,2,1,2,0
20,1,1,1,0
119,16,12,10,0
159,30,22,17,0
26,2,1,2,0
28,1,1,1,0
17,3,1,2,0
20,2,1,2,0
28,3,1,3,0
14,7,4,3,0
22,17,12,3,0
31,5,3,2,0
4,1,1,1,0
5,1,1,1,0
7,1,1,1,0
8,1,1,1,0
11,3,1,2,0
20,4,3,2,0
20,4,3,2,0
21,4,3,2,0
84,13,1,12,0
5,1,1,1,0
41,3,1,2,0
8,3,3,2,0
29,3,1,3,0
54,7,4,5,0
20,11,9,4,0
8,3,3,2,0
11,4,3,2,0
22,3,1,1,0
52,11,6,8,0
24,7,3,5,0
25,3,1,3,0
105,31,22,19,0
35,4,1,3,0
41,6,1,5,0
30,4,1,3,0
35,6,1,5,0
30,3,1,1,0
14,4,3,1,0
36,5,5,1,0
15,3,1,2,0
20,4,1,2,0
50,10,1,7,0
4,1,1,1,0
4,1,1,1,0
14,7,7,1,0
5,1,1,1,0
16,5,1,4,0
9,1,1,1,0
117,19,1,13,0
114,18,1,11,0
41,8,1,6,0
54,10,1,7,0
116,20,17,10,0
38,7,1,7,0
48,9,4,7,0
21,3,1,3,0
5,1,1,1,0
68,9,4,2,0
13,4,4,2,0
13,4,4,2,0
20,3,3,1,0
26,8,8,1,0
67,15,8,9,0
86,19,8,11,0
26,3,1,2,0
14,4,3,2,0
9,1,1,1,0
9,1,1,1,0
8,1,1,1,0
42,2,1,2,0
30,4,1,2,0
17,4,3,2,0
7,1,1,1,0
13,2,1,2,0
79,7,6,4,0
6,2,1,1,0
24,9,6,2,0
24,9,6,2,0
24,1,1,1,0
16,4,3,3,0
4,1,1,1,0
43,7,7,4,0
36,4,4,3,0
18,1,1,1,0
9,2,1,1,0
8,1,1,1,0
59,12,1,12,0
32,3,1,3,0
32,3,1,3,0
40,6,1,5,0
7,2,1,2,0
10,1,1,1,0
56,4,1,2,0
78,10,7,6,0
18,2,1,1,0
121,16,8,8,0
43,5,1,3,0
97,4,1,4,0
95,4,1,4,0
46,8,3,6,0
33,8,8,4,0
65,12,3,3,0
65,3,1,3,0
17,3,1,3,0
23,2,1,2,0
16,2,1,2,0
26,3,1,3,0
4,1,1,1,0
18,2,1,2,0
15,1,1,1,0
4,1,1,1,0
11,2,1,2,0
14,1,1,1,0
26,11,8,6,0
87,13,5,5,0
12,3,1,3,0
46,9,8,5,0
54,11,1,5,0
15,3,1,2,0
7,1,1,1,0
12,2,1,2,0
16,3,1,3,0
44,13,6,4,0
44,4,1,3,0
12,2,1,2,0
7,2,1,2,0
8,2,1,2,0
7,2,1,2,0
12,3,1,3,0
42,4,4,3,0
131,6,1,6,0
23,6,1,3,0
25,4,4,2,0
35,9,1,9,0
15,3,1,3,0
31,9,1,9,0
10,1,1,1,0
31,1,1,1,0
119,37,1,37,0
33,14,1,1,0
37,5,1,4,0
23,3,1,3,0
27,3,1,3,0
9,2,1,2,0
4,1,1,1,0
12,3,1,2,0
25,3,3,2,0
5,1,1,1,0
10,1,1,1,0
69,6,1,5,0
19,1,1,1,0
28,10,5,5,0
34,11,5,5,0
32,3,1,3,0
74,2,1,2,0
11,1,1,1,0
139,2,1,2,0
38,1,1,1,0
85,1,1,1,0
8,1,1,1,0
8,1,1,1,0
10,2,1,2,0
15,3,1,3,0
22,6,5,4,0
10,3,3,2,0
89,9,1,9,0
22,5,3,3,0
4,1,1,1,0
10,1,1,1,0
15,2,1,2,0
13,1,1,1,0
25,6,6,5,0
8,3,3,2,0
8,3,3,2,0
30,8,1,8,0
24,6,1,6,0
36,10,1,10,0
10,1,1,1,0
12,2,1,2,0
108,20,5,18,0
17,2,1,2,0
17,2,1,2,0
30,8,1,8,0
24,2,1,2,0
13,3,1,3,0
11,1,1,1,0
29,5,1,5,0
9,1,1,1,0
16,2,1,1,0
