,loc,v(g),ev(g),iv(g),defects
1150,17,2,1,1,1
1151,35,10,9,7,1
1152,18,4,4,3,1
1153,69,22,21,6,1
1154,12,3,3,1,1
1155,12,2,1,1,1
1156,26,5,5,1,1
1157,73,15,14,15,1
1158,70,8,1,7,1
1159,53,6,4,5,1
1160,46,2,1,2,1
1161,41,7,1,5,1
1162,214,13,1,10,1
1163,167,13,1,13,1
1164,21,3,1,2,1
1165,34,9,1,4,1
1166,15,2,1,2,1
1167,28,5,1,3,1
1168,148,14,8,9,1
1169,42,7,1,5,1
1170,145,19,12,18,1
1171,54,3,1,2,1
1172,34,9,4,7,1
1173,40,3,1,3,1
1174,43,8,5,4,1
1175,97,33,30,11,1
1176,74,7,1,6,1
1177,28,4,1,2,1
1178,32,9,1,1,1
1179,81,15,10,14,1
1180,11,2,1,2,1
1181,11,2,1,2,1
1182,7,1,1,1,1
1183,99,20,20,2,1
1184,7,2,1,1,1
1185,12,5,5,1,1
1186,26,1,1,1,1
1187,80,14,1,12,1
1188,96,5,1,3,1
1189,24,2,1,2,1
1190,78,13,4,6,1
1191,269,75,63,42,1
1192,234,23,16,15,1
1193,31,4,1,3,1
1194,32,4,1,3,1
1195,42,15,10,7,1
1196,115,19,17,14,1
1197,34,6,6,3,1
1198,53,10,8,4,1
1199,29,3,1,3,1
1200,10,2,1,2,1
1201,11,2,1,2,1
1202,38,5,3,5,1
1203,23,3,1,3,1
1204,7,2,1,2,1
1205,14,6,1,6,1
1206,36,6,5,5,1
1207,16,2,1,2,1
1208,42,7,1,4,1
1209,15,2,1,2,1
1210,15,2,1,2,1
1211,15,3,1,3,1
1212,15,3,1,3,1
1213,50,11,7,6,1
1214,12,2,1,2,1
1215,294,117,117,113,1
1216,40,7,1,5,1
1217,10,6,6,2,1
1218,80,11,9,11,1
1219,79,3,1,3,1
1220,73,10,3,7,1
1221,78,9,4,8,1
1222,23,2,1,2,1
1223,49,7,7,7,1
1224,76,3,1,3,1
1225,70,4,4,3,1
1226,162,27,5,15,1
1227,44,16,13,5,1
1228,30,5,1,4,1
1229,22,3,1,1,1
1230,17,3,1,1,1
1231,84,11,10,7,1
1232,91,11,3,10,1
1233,65,12,8,9,1
1234,39,8,3,5,1
1235,32,4,1,3,1
1236,159,10,1,2,1
1237,33,2,1,2,1
1238,57,12,10,10,1
1239,27,2,1,2,1
1240,37,2,1,2,1
1241,286,85,1,83,1
1242,29,3,1,3,1
1243,12,2,1,2,1
1244,35,12,6,6,1
1245,19,1,1,1,1
1246,15,6,4,3,1
1247,101,18,12,8,1
1248,151,20,12,16,1
1249,67,22,19,22,1
1250,205,49,40,49,1
1251,93,15,7,12,1
1252,74,5,4,3,1
1253,48,5,5,5,1
1254,115,17,11,17,1
1255,39,8,3,5,1
1256,32,5,1,5,1
1257,47,8,7,6,1
1258,17,2,1,2,1
1259,272,28,17,22,1
1260,111,13,1,7,1
1261,36,2,1,2,1
1262,31,5,1,4,1
1263,33,3,1,3,1
1264,53,6,1,4,1
1265,57,7,1,4,1
1266,33,3,1,2,1
1267,465,68,17,12,1
1268,108,14,3,11,1
1269,84,11,10,7,1
1270,19,3,3,2,1
1271,126,64,61,45,1
1272,17,3,3,2,1
1273,36,6,1,5,1
1274,58,10,1,10,1
1275,44,7,4,7,1
1276,133,36,25,30,1
1277,18,3,1,3,1
1278,82,24,20,3,1
1279,12,4,1,2,1
1280,87,21,16,10,1
1281,7,2,1,2,1
1282,7,2,1,2,1
1283,23,2,1,2,1
1284,17,2,1,2,1
1285,14,2,1,2,1
1286,19,2,1,2,1
1287,40,11,10,11,1
1288,18,2,1,2,1
1289,35,3,1,3,1
1290,103,17,14,12,1
1291,28,13,13,13,1
1292,119,51,50,50,1
1293,12,4,1,2,1
1294,126,111,111,67,1
1295,36,5,1,4,1
1296,33,2,1,2,1
1297,34,5,1,4,1
1298,17,5,3,3,1
1299,68,17,15,7,1
1300,20,3,1,2,1
1301,7,1,1,1,1
1302,32,7,5,6,1
1303,12,4,1,2,1
1304,12,2,1,2,1
1305,101,17,14,14,1
1306,12,4,1,2,1
1307,146,50,4,34,1
1308,81,6,1,6,1
1309,12,4,1,2,1
1310,234,45,1,45,1
1311,42,5,1,5,1
1312,249,51,25,40,1
1313,225,55,36,33,1
1314,12,4,1,2,1
1315,19,5,3,2,1
1316,44,12,10,9,1
1317,7,2,1,2,1
1318,43,4,1,4,1
1319,12,4,1,2,1
1320,228,31,16,24,1
1321,95,17,7,15,1
1322,118,14,4,13,1
1323,20,2,1,2,1
1324,7,2,1,2,1
1325,12,4,1,2,1
1326,17,3,1,2,1
1327,9,1,1,1,1
1328,8,1,1,1,1
1329,12,2,1,2,1
1330,8,1,1,1,1
1331,24,3,1,3,1
1332,12,4,1,2,1
1333,12,4,1,2,1
1334,123,29,21,18,1
1335,52,14,14,14,1
1336,40,4,1,3,1
1337,12,4,1,2,1
1338,24,5,1,3,1
1339,8,2,1,2,1
1340,8,2,1,2,1
1341,8,2,1,2,1
1342,8,2,1,2,1
1343,47,9,1,7,1
1344,38,3,1,3,1
1345,162,2,1,2,1
1346,237,36,11,16,1
1347,100,25,16,20,1
1348,71,6,1,5,1
1349,61,13,11,10,1
1350,45,12,8,4,1
1351,11,3,1,3,1
1352,526,80,31,60,1
1353,63,13,11,8,1
1354,25,5,4,2,1
1355,19,3,1,3,1
1356,51,4,1,4,1
1357,8,2,1,2,1
1358,11,1,1,1,1
1359,4,1,1,1,1
1360,33,4,3,2,1
1361,16,3,1,2,1
1362,22,6,3,2,1
1363,13,1,1,1,1
1364,21,7,7,3,1
1365,48,7,1,7,1
1366,18,2,1,1,1
1367,14,4,3,2,1
1368,84,13,9,4,1
1369,6,1,1,1,1
1370,10,2,1,2,1
1371,23,3,1,3,1
1372,8,1,1,1,1
1373,7,2,1,2,1
1374,35,9,1,6,1
1375,23,5,1,3,1
1376,12,2,1,1,1
1377,36,10,8,6,1
1378,502,95,19,63,1
1379,32,5,1,4,1
1380,58,7,1,5,1
1381,97,12,11,6,1
1382,4,1,1,1,1
1383,74,16,1,15,1
1384,8,1,1,1,1
1385,72,16,1,1,1
1386,41,16,7,2,1
1387,15,1,1,1,1
1388,17,2,1,1,1
1389,37,33,25,11,1
1390,71,17,13,14,1
1391,37,5,5,3,1
1392,62,11,7,7,1
1393,28,3,1,3,1
1394,23,3,1,3,1
1395,72,11,1,8,1
1396,77,14,7,10,1
1397,119,22,12,8,1
1398,54,11,10,4,1
1399,64,9,1,7,1
1400,156,22,15,16,1
1401,25,3,1,3,1
1402,89,11,5,8,1
1403,22,5,1,4,1
1404,22,3,1,1,1
1405,23,6,6,1,1
1406,17,3,1,2,1
1407,80,9,8,5,1
1408,111,12,9,7,1
1409,112,12,9,7,1
1410,75,10,7,5,1
1411,79,10,7,5,1
1412,12,2,1,1,1
1413,47,9,6,3,1
1414,47,5,3,1,1
1415,23,2,1,1,1
1416,98,19,16,2,1
1417,161,25,23,15,1
1418,115,8,1,7,1
1419,4,3,3,1,1
1420,84,15,8,8,1
1421,88,12,8,5,1
1422,11,5,5,1,1
1423,26,4,3,3,1
1424,72,3,1,3,1
1425,46,10,9,3,1
1426,24,5,3,3,1
1427,6,1,1,1,1
1428,20,2,1,1,1
1429,15,3,1,2,1
1430,8,1,1,1,1
1431,121,19,1,19,1
1432,53,6,3,3,1
1433,6,1,1,1,1
1434,15,3,1,2,1
1435,14,3,1,2,1
1436,12,1,1,1,1
1437,34,7,6,3,1
1438,69,14,9,10,1
1439,136,42,32,35,1
1440,82,19,12,13,1
1441,24,3,1,3,1
1442,46,4,4,4,1
1443,35,1,1,1,1
1444,70,13,9,3,1
1445,94,11,7,9,1
1446,17,3,1,3,1
1447,19,4,1,4,1
1448,16,2,1,2,1
1449,20,3,1,3,1
1450,51,1,1,1,1
1451,28,2,1,2,1
1452,35,7,6,3,1
1453,14,3,1,2,1
1454,34,7,1,5,1
1455,14,1,1,1,1
1456,25,3,1,2,1
1457,26,3,1,1,1
1458,26,2,1,1,1
1459,70,9,4,7,1
1460,17,3,1,3,1
1461,20,3,1,3,1
1462,34,7,6,3,1
1463,34,7,6,3,1
1464,34,7,6,3,1
1465,19,3,1,2,1
1466,37,5,1,4,1
1467,20,2,1,2,1
1468,17,1,1,1,1
1469,21,3,1,3,1
1470,39,3,1,3,1
1471,37,1,1,1,1
1472,10,2,1,2,1
1473,32,3,1,3,1
1474,24,3,1,3,1
1475,10,2,1,2,1
1476,20,10,6,7,1
1477,21,4,1,4,1
1478,91,7,1,4,1
1479,50,7,1,4,1
1480,24,3,1,2,1
1481,5,1,1,1,1
1482,35,5,4,5,1
1483,150,28,22,12,1
1484,113,25,23,11,1
1485,17,3,1,2,1
1486,22,3,1,3,1
1487,168,26,22,20,1
1488,87,24,1,19,1
1489,231,22,3,9,1
1490,25,2,1,2,1
1491,19,3,1,1,1
1492,181,37,21,11,1
1493,45,4,3,3,1
1494,20,2,1,2,1
1495,54,6,4,5,1
1496,5,1,1,1,1
1497,4,1,1,1,1
1498,4,1,1,1,1
1499,4,1,1,1,1
1500,4,1,1,1,1
1501,51,7,5,7,1
1502,423,32,11,29,1
1503,5,1,1,1,1
1504,19,1,1,1,1
1505,6,1,1,1,1
1506,19,1,1,1,1
1507,10,1,1,1,1
1508,31,2,1,2,1
1509,34,7,5,4,1
1510,78,9,4,8,1
1511,77,9,4,8,1
1512,6,1,1,1,1
1513,14,1,1,1,1
1514,22,2,1,2,1
1515,33,7,1,5,1
1516,110,17,1,3,1
1517,20,3,1,2,1
1518,54,6,4,5,1
1519,6,1,1,1,1
1520,7,1,1,1,1
1521,67,5,1,4,1
1522,18,4,4,1,1
1523,13,2,1,2,1
1524,64,13,13,2,1
1525,5,1,1,1,1
1526,29,2,1,2,1
1527,28,2,1,2,1
1528,39,6,1,5,1
1529,155,23,8,8,1
1530,5,1,1,1,1
1531,10,2,1,2,1
1532,41,5,1,5,1
1533,321,45,18,16,1
1534,13,1,1,1,1
1535,39,6,1,4,1
1536,78,12,7,5,1
1537,14,2,1,1,1
1538,10,2,1,2,1
1539,9,2,1,2,1
1540,51,7,1,6,1
1541,24,5,3,2,1
1542,121,24,17,9,1
1543,128,22,16,12,1
1544,90,11,7,7,1
1545,49,9,5,5,1
1546,70,6,1,5,1
1547,9,2,1,2,1
1548,65,12,4,7,1
1549,13,2,1,2,1
1550,11,2,1,2,1
1551,19,5,5,2,1
1552,14,3,1,3,1
1553,24,3,1,3,1
1554,19,3,1,1,1
1555,21,2,1,1,1
1556,41,5,1,5,1
1557,11,2,1,1,1
1558,15,3,1,3,1
1559,115,18,13,18,1
1560,41,6,5,2,1
1561,5,1,1,1,1
1562,21,2,1,2,1
1563,48,6,1,6,1
1564,6,1,1,1,1
1565,16,1,1,1,1
1566,46,10,8,1,1
1567,79,14,1,14,1
1568,8,1,1,1,1
1569,60,14,1,2,1
1570,73,7,1,7,1
1571,177,18,14,7,1
1572,20,1,1,1,1
1573,9,1,1,1,1
1574,25,5,5,2,1
1575,5,1,1,1,1
1576,25,5,1,4,1
1577,23,6,1,3,1
1578,44,10,8,3,1
1579,45,8,1,8,1
1580,21,2,1,1,1
1581,33,6,1,3,1
1582,61,14,1,9,1
1583,19,3,1,3,1
1584,20,1,1,1,1
1585,36,10,8,9,1
1586,70,12,8,7,1
1587,124,18,10,5,1
1588,16,3,1,2,1
1589,29,3,3,1,1
1590,55,11,3,10,1
1591,15,3,1,1,1
1592,33,7,1,1,1
1593,108,6,1,4,1
1594,71,3,1,3,1
1595,99,13,5,10,1
1596,39,8,8,6,1
1597,44,10,10,6,1
1598,83,22,9,22,1
1599,15,4,4,3,1
1600,36,15,1,1,1
1601,229,18,12,9,1
1602,106,8,1,8,1
1603,18,1,1,1,1
1604,171,18,1,14,1
1605,18,1,1,1,1
1606,10,1,1,1,1
1607,258,41,1,2,1
1608,17,2,1,2,1
1609,59,1,1,1,1
1610,344,16,4,15,1
1611,18,1,1,1,1
1612,173,19,1,12,1
1613,70,6,1,5,1
1614,89,8,1,3,1
1615,17,5,3,3,1
1616,191,32,12,20,1
1617,101,8,1,8,1
1618,12,2,1,2,1
1619,74,6,1,5,1
1620,109,9,3,7,1
1621,163,33,15,15,1
1622,17,3,1,3,1
1623,60,9,3,4,1
1624,172,35,23,20,1
1625,19,2,1,2,1
1626,59,7,3,4,1
1627,85,11,10,8,1
1628,29,5,5,3,1
1629,43,3,1,3,1
1630,75,10,5,4,1
1631,68,11,9,7,1
1632,98,18,15,10,1
1633,113,17,13,13,1
1634,74,12,9,6,1
1635,50,7,3,4,1
1636,14,3,1,1,1
1637,10,1,1,1,1
1638,22,4,4,1,1
1639,22,2,1,2,1
1640,50,7,1,4,1
1641,16,2,1,2,1
1642,17,1,1,1,1
1643,25,2,1,2,1
1644,39,10,1,1,1
1645,231,20,7,5,1
1646,61,8,4,7,1
1647,52,4,3,3,1
1648,118,23,1,16,1
1649,35,5,1,5,1
1650,14,3,1,1,1
1651,107,6,1,6,1
1652,115,8,1,8,1
1653,107,7,1,7,1
1654,62,1,1,1,1
1655,62,1,1,1,1
1656,360,73,1,45,1
1657,78,2,1,2,1
1658,74,2,1,2,1
1659,229,10,1,10,1
1660,56,3,1,2,1
1661,4,1,1,1,1
1662,45,6,1,5,1
1663,45,9,4,9,1
1664,44,4,3,3,1
1665,34,6,1,3,1
1666,35,4,1,4,1
1667,22,3,3,2,1
1668,27,5,3,4,1
1669,23,4,4,4,1
1670,5,1,1,1,1
1671,22,5,3,3,1
1672,17,4,3,4,1
1673,18,2,1,2,1
1674,31,7,3,4,1
1675,219,40,9,19,1
1676,47,9,5,4,1
1677,27,8,7,3,1
1678,37,6,1,5,1
1679,256,43,12,26,1
1680,171,1,1,1,1
1681,4,1,1,1,1
1682,38,6,1,4,1
1683,105,123,122,82,1
1684,15,2,1,2,1
1685,25,6,3,2,1
1686,70,18,17,7,1
1687,46,3,1,2,1
1688,17,1,1,1,1
1689,154,39,26,12,1
1690,14,3,1,3,1
1691,48,7,3,5,1
1692,16,2,1,2,1
1693,97,24,18,14,1
1694,27,4,1,3,1
1695,10,1,1,1,1
1696,32,3,1,3,1
1697,24,3,1,3,1
1698,14,1,1,1,1
1699,93,16,4,14,1
1700,82,14,4,12,1
1701,5,1,1,1,1
1702,12,3,3,1,1
1703,324,133,133,128,1
1704,25,2,1,2,1
1705,110,22,14,12,1
1706,70,12,1,4,1
1707,4,1,1,1,1
1708,59,9,5,7,1
1709,35,5,1,4,1
1710,47,6,1,6,1
1711,10,5,4,2,1
1712,157,19,1,15,1
1713,206,29,11,20,1
1714,21,1,1,1,1
1715,187,12,7,10,1
1716,33,6,6,6,1
1717,26,6,1,1,1
1718,6,1,1,1,1
1719,18,3,1,3,1
1720,199,28,5,19,1
1721,29,5,3,3,1
1722,100,14,5,10,1
1723,25,6,3,5,1
1724,88,22,15,12,1
1725,28,9,1,8,1
1726,12,5,4,2,1
1727,165,16,7,9,1
1728,83,13,1,10,1
1729,14,3,3,2,1
1730,9,3,1,2,1
1731,50,16,16,1,1
1732,11,5,1,1,1
1733,62,7,7,7,1
1734,32,6,6,3,1
1735,48,9,5,5,1
1736,47,4,1,4,1
1737,39,10,1,2,1
1738,46,12,5,3,1
1739,45,2,1,1,1
1740,47,2,1,1,1
1741,69,8,7,6,1
1742,37,4,3,3,1
1743,45,4,3,3,1
1744,39,5,1,2,1
1745,50,8,6,8,1
1746,41,2,1,2,1
1747,8,1,1,1,1
1748,8,1,1,1,1
1749,8,1,1,1,1
1750,19,4,3,3,1
1751,31,6,4,3,1
1752,57,5,1,5,1
1753,56,6,1,6,1
1754,18,3,1,3,1
1755,6,2,1,1,1
1756,29,4,1,4,1
1757,9,1,1,1,1
1758,27,6,4,6,1
1759,41,7,4,4,1
1760,42,3,1,2,1
1761,23,2,1,1,1
1762,23,2,1,1,1
1763,14,1,1,1,1
1764,31,5,1,5,1
1765,45,6,4,6,1
1766,26,6,4,4,1
1767,95,12,9,4,1
1768,19,3,1,2,1
1769,8,2,1,2,1
1770,76,13,7,7,1
1771,41,3,1,3,1
1772,41,3,1,3,1
1773,29,5,1,2,1
1774,45,5,1,4,1
1775,51,7,6,4,1
1776,23,4,4,1,1
1777,64,4,1,4,1
1778,104,13,12,9,1
1779,56,8,7,5,1
1780,45,4,1,4,1
1781,39,9,8,4,1
1782,20,3,1,3,1
1783,58,3,1,1,1
1784,41,7,5,1,1
1785,84,32,32,25,1
1786,28,6,3,3,1
1787,25,5,5,2,1
1788,45,7,5,6,1
1789,22,7,4,1,1
1790,69,7,1,7,1
1791,83,14,9,11,1
1792,22,1,1,1,1
1793,30,4,1,4,1
1794,42,8,1,5,1
1795,63,12,1,12,1
1796,56,11,1,11,1
1797,38,4,1,1,1
1798,112,31,1,1,1
1799,25,1,1,1,1
1800,133,13,11,6,1
1801,57,9,9,4,1
1802,135,18,6,4,1
1803,48,4,1,4,1
1804,40,3,1,2,1
1805,70,1,1,1,1
1806,53,3,1,2,1
1807,302,3,3,3,1
1808,281,55,31,39,1
1809,20,1,1,1,1
1810,88,9,1,3,1
1811,21,3,1,2,1
1812,7,1,1,1,1
1813,18,6,3,6,1
1814,12,2,1,1,1
1815,43,7,3,4,1
1816,32,10,10,10,1
1817,48,6,5,3,1
1818,86,20,16,12,1
1819,48,9,8,6,1
1820,7,2,1,2,1
1821,24,2,1,2,1
1822,24,3,1,2,1
1823,114,16,13,11,1
1824,53,2,1,2,1
1825,687,201,16,55,1
1826,59,11,4,6,1
1827,8,2,1,1,1
1828,7,2,1,2,1
1829,100,14,9,6,1
1830,72,6,1,5,1
1831,34,5,1,2,1
1832,34,5,1,2,1
1833,28,4,1,1,1
1834,64,7,1,2,1
1835,76,8,4,2,1
1836,51,7,4,5,1
1837,65,5,1,2,1
1838,28,4,1,1,1
1839,64,7,1,2,1
1840,81,7,1,2,1
1841,142,30,24,12,1
1842,147,21,20,3,1
1843,178,11,1,10,1
1844,66,5,1,5,1
1845,26,1,1,1,1
1846,34,2,1,2,1
1847,48,28,28,28,1
1848,74,10,1,2,1
1849,39,4,1,4,1
1850,26,1,1,1,1
1851,16,3,1,2,1
1852,142,22,11,12,1
1853,16,3,1,3,1
1854,41,6,1,1,1
1855,81,12,6,9,1
1856,13,2,1,1,1
1857,197,8,1,5,1
1858,80,5,1,2,1
1859,22,3,1,2,1
1860,20,3,1,1,1
1861,37,13,1,4,1
1862,23,7,6,1,1
1863,32,2,1,2,1
1864,170,16,13,6,1
1865,26,2,1,1,1
1866,163,18,13,13,1
1867,158,18,13,13,1
1868,156,18,13,13,1
1869,153,18,13,13,1
1870,70,7,4,4,1
1871,153,18,13,13,1
1872,70,10,1,5,1
1873,58,4,1,4,1
1874,151,8,4,6,1
1875,139,35,35,19,1
1876,35,6,1,1,1
1877,65,9,8,1,1
1878,13,3,1,3,1
1879,139,14,8,7,1
1880,41,5,1,1,1
1881,63,6,4,4,1
1882,39,3,1,3,1
1883,39,3,1,3,1
1884,51,5,3,2,1
1885,8,1,1,1,1
1886,22,10,7,2,1
1887,11,1,1,1,1
1888,7,1,1,1,1
1889,18,1,1,1,1
1890,193,36,30,13,1
1891,100,9,4,6,1
1892,84,7,4,3,1
1893,29,4,4,4,1
1894,22,2,1,1,1
1895,40,5,4,5,1
1896,54,5,4,2,1
1897,7,1,1,1,1
1898,41,5,1,3,1
1899,5,1,1,1,1
1900,159,46,30,23,1
1901,27,1,1,1,1
1902,56,7,5,2,1
1903,58,11,3,7,1
1904,8,1,1,1,1
1905,52,7,1,7,1
1906,95,17,8,11,1
1907,43,25,25,16,1
1908,77,37,1,36,1
1909,1243,402,1,402,1
1910,4,1,1,1,1
1911,153,11,1,11,1
1912,96,16,14,7,1
1913,45,11,1,11,1
1914,30,3,1,3,1
1915,68,4,1,4,1
1916,104,21,10,20,1
1917,22,2,1,2,1
1918,60,18,18,4,1
1919,14,3,1,3,1
1920,7,2,1,2,1
1921,107,10,6,5,1
1922,64,11,1,11,1
1923,100,11,1,8,1
1924,112,6,1,5,1
1925,50,6,1,2,1
1926,29,7,5,6,1
1927,62,6,1,6,1
1928,49,4,1,4,1
1929,22,4,3,2,1
1930,104,13,10,13,1
1931,43,6,5,4,1
1932,45,3,1,1,1
1933,39,5,1,5,1
1934,19,6,4,5,1
1935,18,4,1,1,1
1936,55,3,1,3,1
1937,37,4,3,4,1
1938,308,47,13,26,1
1939,8,2,1,2,1
1940,17,2,1,2,1
1941,29,3,1,1,1
1942,23,2,1,2,1
1943,96,10,1,3,1
1944,128,11,9,7,1
1945,16,2,1,2,1
1946,16,2,1,2,1
1947,32,3,1,3,1
1948,33,3,1,2,1
1949,16,2,1,2,1
1950,21,3,1,2,1
1951,16,2,1,2,1
1952,23,4,4,2,1
1953,9,1,1,1,1
1954,43,6,1,1,1
1955,18,2,1,2,1
1956,18,2,1,2,1
1957,31,3,1,3,1
1958,29,3,1,2,1
1959,20,4,3,3,1
1960,17,2,1,2,1
1961,69,6,6,3,1
1962,34,3,1,3,1
1963,40,2,1,2,1
1964,23,2,1,1,1
1965,22,2,1,2,1
1966,17,2,1,2,1
1967,18,2,1,2,1
1968,35,3,1,3,1
1969,18,2,1,2,1
1970,19,2,1,2,1
1971,19,2,1,2,1
1972,12,1,1,1,1
1973,20,3,1,3,1
1974,96,11,6,8,1
1975,44,5,3,3,1
1976,47,7,1,2,1
1977,14,2,1,2,1
1978,47,2,1,2,1
1979,24,2,1,2,1
1980,18,2,1,2,1
1981,17,3,3,2,1
1982,17,2,1,2,1
1983,17,2,1,2,1
1984,107,5,1,5,1
1985,15,2,1,2,1
1986,42,4,1,4,1
1987,157,17,3,13,1
1988,68,6,1,5,1
1989,10,1,1,1,1
1990,102,15,5,13,1
1991,94,17,1,6,1
1992,20,2,1,2,1
1993,9,1,1,1,1
1994,24,2,1,2,1
1995,17,3,1,1,1
1996,39,3,1,3,1
1997,155,11,4,8,1
1998,25,3,1,3,1
1999,14,3,1,3,1
2000,17,3,1,3,1
2001,15,2,1,2,1
2002,20,3,3,2,1
2003,10,2,1,2,1
2004,15,2,1,2,1
2005,25,1,1,1,1
2006,17,3,1,3,1
2007,44,4,1,4,1
2008,188,18,18,9,1
2009,102,2,1,2,1
2010,7,1,1,1,1
2011,26,3,1,3,1
2012,37,3,1,3,1
2013,119,10,1,9,1
2014,29,2,1,2,1
2015,30,6,1,1,1
2016,101,6,3,3,1
2017,26,1,1,1,1
2018,147,21,11,15,1
2019,112,12,10,6,1
2020,51,9,5,6,1
2021,19,2,1,2,1
2022,25,5,1,3,1
2023,141,17,10,11,1
2024,50,2,1,2,1
2025,50,2,1,2,1
2026,41,2,1,2,1
2027,39,5,1,5,1
2028,71,14,11,3,1
2029,4,1,1,1,1
2030,4,1,1,1,1
2031,20,5,1,4,1
2032,25,5,1,3,1
2033,18,2,1,2,1
2034,34,4,1,4,1
2035,43,5,1,4,1
2036,30,8,1,5,1
2037,26,1,1,1,1
2038,49,10,7,4,1
2039,35,5,1,4,1
2040,28,3,1,3,1
2041,102,34,15,11,1
2042,74,20,1,20,1
2043,88,9,1,1,1
2044,167,21,10,14,1
2045,201,32,17,3,1
2046,118,31,13,14,1
2047,187,39,25,17,1
2048,195,76,64,14,1
2049,58,12,10,9,1
2050,74,9,4,5,1
2051,520,75,51,30,1
2052,89,14,8,6,1
2053,10,1,1,1,1
2054,19,2,1,2,1
2055,75,13,6,8,1
2056,74,13,6,8,1
2057,44,3,1,3,1
2058,63,6,1,6,1
2059,61,1,1,1,1
2060,90,6,1,4,1
2061,248,58,48,45,1
2062,175,57,47,40,1
2063,355,88,66,82,1
2064,85,24,23,20,1
2065,136,10,3,7,1
2066,92,8,1,7,1
2067,44,4,1,4,1
2068,41,4,1,3,1
2069,61,7,1,7,1
2070,18,4,1,2,1
2071,237,35,28,20,1
2072,23,2,1,2,1
2073,25,5,4,5,1
2074,11,5,5,1,1
2075,28,3,1,3,1
2076,147,19,7,14,1
2077,105,19,13,11,1
2078,50,3,1,3,1
2079,48,7,3,4,1
2080,47,10,6,4,1
2081,204,29,16,18,1
2082,218,24,12,14,1
2083,33,4,3,4,1
2084,69,4,1,2,1
2085,31,7,5,3,1
2086,336,68,32,16,1
2087,33,3,1,2,1
2088,50,4,1,3,1
2089,185,41,37,17,1
2090,69,9,5,3,1
2091,101,7,1,7,1
2092,115,22,12,14,1
2093,60,13,12,9,1
2094,39,8,6,6,1
2095,58,11,6,7,1
2096,76,18,11,11,1
2097,47,4,4,3,1
2098,85,7,1,7,1
2099,41,3,1,3,1
2100,117,17,7,15,1
2101,80,3,1,3,1
2102,28,3,1,3,1
2103,95,10,1,9,1
2104,6,1,1,1,1
2105,109,7,4,5,1
2106,38,6,5,2,1
2107,143,3,1,3,1
2108,126,32,14,8,1
2109,195,6,4,5,1
2110,286,9,3,5,1
2111,286,1,1,1,1
2112,70,1,1,1,1
2113,298,9,1,4,1
2114,41,6,1,4,1
2115,74,11,1,3,1
2116,45,6,1,6,1
2117,271,3,1,3,1
2118,105,4,1,3,1
2119,57,6,5,2,1
2120,472,24,13,9,1
2121,133,3,1,1,1
2122,160,4,1,4,1
2123,56,10,5,10,1
2124,108,19,10,11,1
2125,42,4,1,4,1
2126,76,5,1,4,1
2127,34,2,1,1,1
2128,32,2,1,2,1
2129,66,6,5,3,1
2130,86,54,54,20,1
2131,47,8,3,7,1
2132,149,19,4,13,1
2133,84,12,1,11,1
2134,50,3,1,3,1
2135,62,4,3,2,1
2136,61,3,1,3,1
2137,40,4,1,3,1
2138,25,2,1,2,1
2139,127,28,15,16,1
2140,195,23,11,10,1
2141,62,11,6,8,1
2142,511,69,38,34,1
2143,97,16,6,12,1
2144,81,23,23,8,1
2145,47,5,1,4,1
2146,66,6,1,6,1
2147,47,1,1,1,1
2148,80,8,6,5,1
2149,108,15,3,9,1
2150,107,16,10,13,1
2151,27,3,3,3,1
2152,89,16,10,4,1
2153,126,32,31,5,1
2154,75,13,4,5,1
2155,20,1,1,1,1
2156,90,18,15,10,1
2157,44,3,1,2,1
2158,59,10,6,6,1
2159,66,12,1,11,1
2160,141,16,12,13,1
2161,15,34,25,10,1
2162,79,35,34,19,1
2163,262,30,23,19,1
2164,117,18,14,16,1
2165,46,7,4,6,1
2166,49,8,4,6,1
2167,95,11,9,3,1
2168,33,5,4,3,1
2169,59,13,10,5,1
2170,63,19,13,12,1
2171,57,6,1,6,1
2172,99,2,1,1,1
2173,47,2,1,2,1
2174,52,8,5,7,1
2175,27,8,7,1,1
2176,129,16,16,1,1
2177,107,27,21,1,1
2178,411,4,1,2,1
2179,22,3,1,3,1
2180,53,2,1,2,1
2181,39,5,1,3,1
2182,92,5,3,4,1
2183,94,14,8,13,1
2184,70,1,1,1,1
2185,7,2,1,1,1
2186,34,4,1,4,1
2187,5,1,1,1,1
2188,157,7,1,6,1
2189,194,28,15,14,1
2190,13,4,4,3,1
2191,74,8,3,3,1
2192,385,26,1,24,1
2193,105,30,19,13,1
2194,27,4,1,4,1
2195,222,51,40,31,1
2196,125,23,10,16,1
2197,23,3,1,2,1
2198,29,5,4,4,1
2199,37,3,1,2,1
2200,24,10,6,1,1
2201,580,36,6,10,1
2202,64,4,1,4,1
2203,57,10,3,7,1
2204,123,53,53,22,1
2205,96,10,6,4,1
2206,29,10,5,6,1
2207,182,42,27,25,1
2208,92,3,1,3,1
2209,122,17,3,12,1
2210,24,8,1,2,1
2211,175,63,61,22,1
2212,106,27,21,16,1
2213,44,5,4,5,1
2214,12,4,1,2,1
2215,101,11,6,9,1
2216,28,4,4,4,1
2217,12,4,1,2,1
2218,137,33,20,19,1
2219,6,1,1,1,1
2220,252,69,59,52,1
2221,43,8,1,4,1
2222,46,3,1,3,1
2223,64,13,10,4,1
2224,80,13,10,11,1
